sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_exchange,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_ask,screen_net_expense_ratio,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_fullday_change,screen_fullday_change_percent,screen_fullday_price,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_ipo_expected_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate,screen_prev_name,screen_name_change_date,screen_display_name
Technology,technology,90,IDGT,iShares U.S. Digital Infrastructure and Real Estate ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.8,17.943657,-6.04611,41.83731,USD,0.577299,PCX,133.05,81.26,0.8,USD,iShares U.S. Digital Infrastruc,118.43,118.51,0.37,True,998919000000,2,0.0,1787875009.0,118.47,0.0,0.68,0.68,0.577299,118.47,1787860792,118.47,119.14,118.21 - 119.14,118.21,16508,117.79,100,200,us_market,finmb_8796617,NYSEArca,iShares U.S. Digital Infrastructure and Real Estate ETF,118.91,42201,16840,[],37.21,0.45791286,81.26 - 133.05,-14.580002,-0.10958287,43.079712,0.88,18.809097,0.0074709225,33.36712,-5.24253,-5.24253,502934496.0,POSTPOST,6.298548,,86.776,117.5978,0.8722,0.0074168053,104.6602,13.809799,0.1319489,1.3652393,15,0,America/New_York,EDT,-14400000,False,False,False,IDGT,,,,,,,,,,
Technology,technology,91,PSCT,Invesco S&P SmallCap Information Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,30.376671,20.70947,26.49565,USD,1.870873,NGM,92.45,47.27,0.0,,Invesco S&P SmallCap Informatio,82.23,82.5,0.29,True,1270647000000,2,0.118425496,1787873402.0,79.38,0.09389496,1.4561005,1.4561,1.87087,79.38,1787860800,79.2861,79.51,78.665 - 79.51,78.665,30952,77.83,2,2,us_market,finmb_100588928,NasdaqGM,Invesco S&P SmallCap Information Technology ETF,78.99,36673,30260,[],32.0161,0.6773028,47.27 - 92.45,-13.163895,-0.14238934,63.720833,0.0,30.248863,0.0,40.66089,7.00363,7.00363,495922560.0,POSTPOST,2.6211267,,,82.1234,-2.8372955,-0.034549173,69.7628,9.5233,0.13650972,,15,0,America/New_York,EDT,-14400000,False,False,False,PSCT,1506643200.0,,,,,,,,,
Technology,technology,92,TECB,iShares U.S. Tech Breakthrough Multisector ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.31,28.677947,,,USD,2.58655,PCX,76.84,53.33,0.31,,iShares U.S. Tech Breakthrough ,75.88,77.57,0.3,True,1578925800000,2,0.0,1787873404.0,76.84,0.0,1.93739,1.93739,2.58655,76.84,1787860781,76.84,76.84,76.54 - 76.84,76.54,5644,74.9026,300,400,us_market,finmb_640022235,NYSEArca,iShares U.S. Tech Breakthrough Multisector ETF,75.82,9880,8140,[],23.509995,0.44083995,53.33 - 76.84,0.0,0.0,32.06153,0.0,31.46515,0.0,15.1459,10.01705,10.01705,462220800.0,POSTPOST,2.4420667,,,72.0078,4.832199,0.06710661,64.238846,12.6011505,0.19616091,,15,0,America/New_York,EDT,-14400000,False,False,False,TECB,,,,,,,,,,
Technology,technology,93,AGIX,KraneShares Artificial Intelligence and Technology Public and Private ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,32.605152,,,USD,2.59044,NGM,49.67,30.885,0.0,,KraneShares Public-Private AI &,45.11,45.68,1.0,True,1721309400000,2,0.0,1787873405.0,45.94,0.0,1.16,1.16,2.59044,45.94,1787860801,45.94,45.9795,45.52 - 45.9795,45.52,650811,44.78,2,2,us_market,finmb_1879111459,NasdaqGM,KraneShares Artificial Intelligence and Technology Public and Private ETF,45.52,302601,188160,[],15.054998,0.4874534,30.885 - 49.67,-3.7299995,-0.075095624,36.68145,0.0,35.419262,0.0,17.01073,8.30573,8.30573,459066336.0,POSTPOST,1.2970343,,,44.5687,1.3712997,0.030768225,39.382465,6.5575333,0.16650896,,15,0,America/New_York,EDT,-14400000,False,False,False,AGIX,,2024-07-18,,,,,,,,
Technology,technology,94,XSW,State Street SPDR S&P Software & Services ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.01,25.634453,38.9012,7.62797,USD,5.2234,PCX,210.5,135.19,0.01,,State Street SPDR S&P Software ,210.07,210.25,0.35,True,1317303000000,2,0.21872793,1787874494.0,210.77,0.4600067,10.44,10.44,5.2234,210.77,1787860800,210.31,210.5,204.2 - 210.5,204.2,107468,199.87,100,200,us_market,finmb_141049102,NYSEArca,State Street SPDR S&P Software & Services ETF,203.9,52479,42820,[],75.119995,0.55566233,135.19 - 210.5,-0.19000244,-0.00090262445,10.236919,,29.513325,,-2.41975,20.66493,20.66493,453020128.0,POSTPOST,7.1259336,,,182.788,27.522003,0.15056789,170.6466,39.66339,0.23243,,15,0,America/New_York,EDT,-14400000,False,False,False,XSW,,,,,,,,,,
Technology,technology,95,EUV,Corgi Lithography & Semiconductor Photonics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,,,,,USD,0.943781,BTS,32.0,20.61,,,Corgi Lithography & Semiconduct,24.39,24.6,0.35,True,1778074200000,2,-0.4065056,1787874954.0,24.5,-0.10000038,0.23,0.23,0.943781,24.5,1787860800,24.6,25.0,24.345 - 25.0,24.345,486554,24.37,200,200,us_market,finmb_1992790722,Cboe US,Corgi Lithography & Semiconductor Photonics ETF,24.91,1245298,713460,[],3.9899998,0.19359532,20.61 - 32.0,-7.3999996,-0.23124999,-7.1347656,,51.46606,,,,,425842816.0,POSTPOST,0.4779849,,,26.0914,-1.4913998,-0.057160586,26.585695,-1.9856949,-0.07469035,,15,0,America/New_York,EDT,-14400000,False,False,False,EUV,,,,,,,,,,
Technology,technology,96,NVDX,T-Rex 2X Long NVIDIA Daily Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,30.769231,,,USD,16.7411,BTS,24.72,12.41,0.0,,T-Rex 2X Long NVIDIA Daily Targ,20.69,20.75,1.05,True,1697722200000,2,-1.0516219,1787875176.0,20.7,-0.21999931,3.0,3.0,16.7411,20.7,1787860800,20.92,21.42,19.8 - 21.42,19.8,19730759,17.92,4800,4300,us_market,finmb_1837428537,Cboe US,T-Rex 2X Long NVIDIA Daily Target ETF,20.09,7246541,6282280,[],8.51,0.6857373,12.41 - 24.72,-3.7999992,-0.15372166,22.842037,0.0,38.636997,0.0,-2.80047,-6.50954,-6.50954,416710784.0,POSTPOST,0.54144996,,,18.0784,2.8416004,0.15718208,17.584274,3.3357258,0.18969937,,15,0,America/New_York,EDT,-14400000,False,False,False,NVDX,,,,,,,,,,
Technology,technology,97,THNQ,Robo Global Artificial Intelligence ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.15,34.71017,,,USD,3.00643,PCX,94.58,55.58,0.15,,ROBO Global Artificial Intellig,91.75,95.5,0.68,True,1589808600000,2,0.0,1787873405.0,92.85,0.0,2.71,2.71,3.00643,92.85,1787860800,92.85,92.85,91.54 - 92.85,91.54,15532,90.14,500,200,us_market,finmb_612287406,NYSEArca,Robo Global Artificial Intelligence ETF,91.97,27811,18530,[],37.269997,0.6705649,55.58 - 94.58,-1.7300034,-0.018291429,56.708862,0.0,38.144623,0.0,32.92952,18.58246,18.58246,416097088.0,POSTPOST,2.434157,,,87.97742,4.8725815,0.055384457,73.06286,19.78714,0.2708235,,15,0,America/New_York,EDT,-14400000,False,False,False,THNQ,,,,,,,,,,
Technology,technology,98,AIPI,REX AI Equity Premium Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,6.41,31.084862,,,USD,3.4788296,NGM,45.08,32.21,6.41,,REX AI Equity Premium Income ET,36.71,36.99,0.65,True,1717507800000,2,-0.014875512,1787873558.0,37.64,-0.0055999756,1.2655983,1.2656,3.47883,37.64,1787860800,37.6456,37.68,37.0 - 37.68,37.0,280380,36.38,2,2,us_market,finmb_1875508987,NasdaqGM,REX AI Equity Premium Income ETF,37.0,168371,136510,[],5.4356003,0.16875505,32.21 - 45.08,-7.4344025,-0.16491576,-9.111542,0.0,33.762497,0.0,3.99603,3.65924,3.65924,404815808.0,POSTPOST,1.1150123,,,36.25878,1.3868179,0.038247783,37.54135,0.10424805,0.0027768859,,15,0,America/New_York,EDT,-14400000,False,False,False,AIPI,,2024-06-04,,,,,,,,
Technology,technology,99,LRND,NYLI U.S. Large Cap R&D Leaders ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.42,29.019153,,,USD,1.3093501,NGM,47.63,35.87,0.42,,NYLI U.S. Large Cap R&D Leaders,37.61,57.15,0.14,True,1644330600000,2,0.0,1787861405.0,46.8961,0.0,0.6060982,0.606098,1.30935,46.8961,1787860800,46.8961,46.8961,46.64 - 46.8961,46.64,131,46.29,2,2,us_market,finmb_1686804534,NasdaqGM,NYLI U.S. Large Cap R&D Leaders ETF,46.64,42573,79390,[],11.0261,0.3073906,35.87 - 47.63,-0.733902,-0.015408398,23.599184,0.0,30.253452,0.0,10.41236,6.44812,6.44812,398456992.0,POSTPOST,1.5501074,,,45.08222,1.8138809,0.040234953,41.992367,4.9037323,0.11677676,,15,0,America/New_York,EDT,-14400000,False,False,False,LRND,,2022-10-18,,,,,,,,
Technology,technology,100,IQQQ,ProShares Nasdaq-100 High Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.3,29.411765,,,USD,1.2977357,NGM,51.66,40.43,1.3,,ProShares Nasdaq-100 High Incom,44.9,52.9,0.55,True,1710941400000,2,-0.06844819,1787873405.0,48.62,-0.033302307,0.62330246,0.623302,1.29774,48.62,1787860800,48.6533,48.7,48.2075 - 48.7,48.2075,31548,48.03,2,2,us_market,finmb_1871400366,NasdaqGM,ProShares Nasdaq-100 High Income ETF,48.29,54238,39440,[],8.223301,0.203396,40.43 - 51.66,-3.0066986,-0.058201678,16.072618,0.0,30.370958,0.0,10.09513,2.47313,2.47313,394367168.0,POSTPOST,1.6019679,,,48.52648,0.12681961,0.0026134104,46.17909,2.4742126,0.053578638,,15,0,America/New_York,EDT,-14400000,False,False,False,IQQQ,,2024-03-20,,,,,,,,
Technology,technology,101,YMAX,YieldMax Universe Fund of Option Income ETFs,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,44.58,33.211558,,,USD,0.524934,PCX,13.15,7.25,44.58,,YieldMax Universe Fund of Optio,7.72,7.73,1.33,True,1705501800000,2,1.0443854,1787874614.0,7.74,0.07999992,0.04,0.04,0.524934,7.74,1787860800,7.66,7.75,7.6401 - 7.75,7.6401,1194637,7.62,9900,2300,us_market,finmb_1864182167,NYSEArca,YieldMax Universe Fund of Option Income ETFs,7.65,1534426,1001250,[],0.40999985,0.056551702,7.25 - 13.15,-5.49,-0.41749048,-39.73249,0.0,31.485216,0.0,-1.95192,-0.63842,-0.63842,385669856.0,POSTPOST,0.24328879,,,7.7076,-0.04760027,-0.0061757574,8.7605,-1.1005001,-0.1256207,,15,0,America/New_York,EDT,-14400000,False,False,False,YMAX,,,,,,,,,,
Technology,technology,102,QQQH,NEOS Nasdaq-100 Hedged Equity Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,9.19,29.351335,,,USD,0.6932469,NGM,56.76,50.08,9.19,,NEOS Nasdaq-100 Hedged Equity I,39.39,70.52,0.68,True,1576852200000,2,0.115296595,1787873404.0,54.88,0.063201904,0.37739944,0.377399,0.693247,54.88,1787860800,54.8168,54.84,54.5306 - 54.84,54.5306,53253,54.4394,2,2,us_market,finmb_640430391,NasdaqGM,NEOS Nasdaq-100 Hedged Equity Income ETF,54.66,31612,28800,[],4.7367973,0.09458461,50.08 - 56.76,-1.9431992,-0.034235362,3.2160282,0.0,30.071852,0.0,4.14847,1.3885,1.3885,374255008.0,POSTPOST,1.8228608,,,54.80082,0.015979767,0.0002915972,54.30954,0.50725937,0.009340152,,15,0,America/New_York,EDT,-14400000,False,False,False,QQQH,,,,,,,,,,
Technology,technology,103,PLTU,Direxion Daily PLTR Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,3.49,59.988002,,,USD,9.3565,NGM,128.035,21.04,3.49,,Direxion Daily PLTR Bull 2X ETF,33.34,43.78,0.97,True,1733927400000,2,-1.0127498,1787875162.0,56.69,-0.58000183,4.9,4.9,9.3565,56.69,1787860800,57.27,57.82,52.6213 - 57.82,52.6213,1503045,52.37,2,1,us_market,finmb_1901306127,NasdaqGM,Direxion Daily PLTR Bull 2X Shares,53.28,2909114,1084080,[],36.23,1.721958,21.04 - 128.035,-70.765,-0.5527004,-25.478203,0.0,126.54727,0.0,-62.50373,-29.56828,-29.56828,373964544.0,POSTPOST,0.45255816,,,36.5736,20.6964,0.5658836,50.5323,6.7377014,0.13333455,,15,0,America/New_York,EDT,-14400000,False,False,False,PLTU,,2024-12-11,,,,,,,,
Technology,technology,104,TTEQ,T. Rowe Price Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,33.35557,,,USD,2.4182699,NGM,45.76,28.69,0.0,,T. Rowe Price Technology ETF,38.83,45.03,0.63,True,1729776600000,2,-0.01328091,1787873405.0,42.16,-0.0055999756,0.99560165,0.995602,2.41827,42.16,1787860800,42.1656,42.18,41.76 - 42.18,41.76,94487,41.17,2,2,us_market,finmb_1883267023,NasdaqGM,T. Rowe Price Technology ETF,41.76,121442,84410,[],13.475599,0.46969673,28.69 - 45.76,-3.5943985,-0.07854892,38.50348,0.0,35.87902,0.0,20.91302,4.64495,4.64495,366541056.0,POSTPOST,1.175216,,,41.64552,0.52008057,0.012488272,36.41027,5.755329,0.15806884,,15,0,America/New_York,EDT,-14400000,False,False,False,TTEQ,,2024-10-24,,,,,,,,
Technology,technology,105,KSTR,KraneShares China Technology & Semiconductor STAR 50 Index ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,48.638132,,,USD,4.10496,PCX,32.54,16.55,0.0,,KraneShares China Technology & ,24.6,24.54,0.89,True,1612189800000,2,-0.85366255,1787874310.0,24.39,-0.21000099,0.970001,0.970001,4.10496,24.39,1787860800,24.6,24.62,24.395 - 24.62,24.395,1261249,23.63,1300,1000,us_market,finmb_694622031,NYSEArca,KraneShares China Technology & Semiconductor STAR 50 Index ETF,24.5,889358,1025550,[],8.050001,0.48640493,16.55 - 32.54,-7.9400005,-0.24400738,32.04509,0.0,50.69907,0.0,27.22372,5.02893,5.02893,365875072.0,POSTPOST,0.48521602,,,26.322,-1.7220001,-0.06542056,22.112015,2.4879856,0.112517364,,15,0,America/New_York,EDT,-14400000,False,False,False,KSTR,,,,,,,,,,
Technology,technology,106,NJAN,Innovator Growth-100 Power Buffer ETF - January,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.559563,,,USD,0.427475,BTS,59.96,51.59,0.0,,Innovator Growth-100 Power Buff,59.83,63.31,0.79,True,1577975400000,2,0.0,1787864700.0,59.9079,0.0,0.255001,0.255001,0.427475,59.9079,1787860216,59.9079,59.9079,59.83 - 59.9079,59.83,11582,59.6529,1200,200,us_market,finmb_645531615,Cboe US,Innovator Growth-100 Power Buffer ETF - January,59.79,12003,4960,[],8.317902,0.16123089,51.59 - 59.96,-0.05209732,-0.0008688679,15.18997,0.0,30.243256,0.0,6.61863,2.06369,2.06369,350986240.0,POSTPOST,1.9808681,,,58.93236,0.97554016,0.016553557,56.37866,3.5292435,0.06259893,,15,0,America/New_York,EDT,-14400000,False,False,False,NJAN,,,,,,,,,,
Technology,technology,107,FFUT,Fidelity Managed Futures ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.71,26.752274,,,USD,0.114481464,NGM,66.61,50.9,0.71,,Fidelity Managed Futures ETF,42.48,76.54,0.8,True,1749130200000,2,0.008170345,1787861405.0,61.215,0.005001068,0.069999695,0.0699997,0.114481,61.215,1787860800,61.215,61.39,60.88 - 61.39,60.88,61139,61.145,2,1,us_market,finmb_1939182838,NasdaqGM,Fidelity Managed Futures ETF,61.14,38750,36090,[],10.314999,0.20265223,50.9 - 66.61,-5.3950005,-0.08099385,19.91185,0.0,27.194916,0.0,13.16937,1.65042,1.65042,328793728.0,POSTPOST,2.2509723,,,59.9358,1.2792015,0.021342862,57.261665,3.9533348,0.069039814,,15,0,America/New_York,EDT,-14400000,False,False,False,FFUT,,,,,,,,,,
Technology,technology,108,MSTU,T-Rex 2X Long MSTR Daily Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,6.146281499692686,,,USD,23.093,BTS,591.0,14.6,0.0,,T-Rex 2X Long MSTR Daily Target,35.28,35.39,1.05,True,1726666200000,2,2.4052022,1787875181.0,36.19,0.8499985,6.63,6.63,23.093,36.19,1787860800,35.34,36.41,29.32 - 36.41,29.32,8415143,28.71,1300,1800,us_market,finmb_1889178620,Cboe US,T-Rex 2X Long MSTR Daily Target ETF,30.31,9461638,13883135,[],20.74,1.4205478,14.6 - 591.0,-555.66,-0.940203,-93.28775,0.0,44.693333,0.0,-79.01679,-74.96423,-74.96423,319634880.0,POSTPOST,0.79072195,,,20.7222,14.6178,0.70541734,63.7118,-28.3718,-0.44531468,,15,0,America/New_York,EDT,-14400000,False,False,False,MSTU,,2024-09-18,,,,,,,,
Technology,technology,109,WQTM,WisdomTree Quantum Computing Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,2.25866,BTS,41.375,23.18,,,WisdomTree Quantum Computing Fu,32.75,33.19,0.45,True,1760016600000,2,0.39334667,1787875193.0,33.18,0.13000107,0.73,0.73,2.25866,33.18,1787860800,33.05,33.17,32.76 - 33.17,32.76,260242,32.32,100,400,us_market,finmb_1954599363,Cboe US,WisdomTree Quantum Computing Fund,33.0,350209,207760,[],9.869999,0.42579806,23.18 - 41.375,-8.325001,-0.20120847,9.1119175,0.0,31.81988,0.0,22.02112,-0.04435,-0.04435,291846528.0,POSTPOST,1.0386589,,,33.9464,-0.89640045,-0.026406348,30.205505,2.8444939,0.094171375,,15,0,America/New_York,EDT,-14400000,False,False,False,WQTM,,,,,,,,,,
Technology,technology,110,GARY,Mango Growth ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,2.3244812,NGM,28.04,20.133,,,Mango Growth ETF,19.39,34.39,0.77,True,1766413800000,2,0.33431447,1787861405.0,27.3411,0.09110069,0.6211014,0.621101,2.32448,27.3411,1787860800,27.3411,27.3411,27.16 - 27.3411,27.16,6842,26.72,2,2,us_market,finmb_1964319675,NasdaqGM,Mango Growth ETF,27.16,11676,2490,[],7.2081013,0.3580242,20.133 - 28.04,-0.6989002,-0.024925115,35.478912,0.0,37.160038,0.0,25.5814,7.72496,7.72496,279064000.0,POSTPOST,0.73576623,,,26.49744,0.84366035,0.031839315,23.898123,3.442978,0.14406897,,15,0,America/New_York,EDT,-14400000,False,False,False,GARY,,2025-12-22,,,,,,,,
Technology,technology,111,PTIR,GraniteShares 2x Long PLTR Daily ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,9.32855,NGM,40.78,7.845,0.0,,GraniteShares 2x Long PLTR Dail,15.82,20.46,1.04,True,1725456600000,2,-1.1720581,1787875055.0,21.08,-0.25,1.82,1.82,9.32855,21.08,1787860801,21.33,21.55,19.64 - 21.55,19.64,4072915,19.51,1,2,us_market,finmb_1788295145,NasdaqGM,GraniteShares 2x Long PLTR Daily ETF,19.87,5293815,3181390,[],13.485001,1.7189294,7.845 - 40.78,-19.449999,-0.47694948,-12.474352,0.0,4.516888,0.0,-62.16317,-29.49791,-29.49791,277442624.0,POSTPOST,4.7222776,,,13.6284,7.7016,0.565114,18.214226,3.1157742,0.17106268,,15,0,America/New_York,EDT,-14400000,False,False,False,PTIR,,2024-09-04,,,,,,,,
Technology,technology,112,QTOP,iShares Nasdaq Top 30 Stocks ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.35,29.603316,,,USD,1.7450945,NGM,39.415,28.71,0.35,,iShares Nasdaq Top 30 Stocks ET,37.45,37.55,0.2,True,1729776600000,2,-0.08270424,1787873402.0,37.33,-0.030899048,0.6408005,0.6408,1.74509,37.33,1787860800,37.3609,37.3609,36.98 - 37.3609,36.98,77642,36.7201,1,1,us_market,finmb_1893492802,NasdaqGM,iShares Nasdaq Top 30 Stocks ETF,37.11,143953,91030,[],8.650902,0.30132017,28.71 - 39.415,-2.0541,-0.052114677,26.287853,0.0,30.861778,0.0,12.34112,1.96097,1.96097,276664896.0,POSTPOST,1.2105881,,,37.17994,0.18096161,0.004867184,34.15763,3.20327,0.09377904,,15,0,America/New_York,EDT,-14400000,False,False,False,QTOP,,2024-10-24,,,,,,,,
Technology,technology,113,WCLD,WisdomTree Cloud Computing Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,32.722513,,,USD,7.5081,NGM,43.21,23.89,0.0,,WisdomTree Cloud Computing Fund,38.15,38.29,0.45,True,1567776600000,2,0.32483342,1787875194.0,43.24,0.1400032,3.01,3.01,7.5081,43.24,1787860800,43.1,43.21,41.33 - 43.21,41.33,1053159,40.09,2,2,us_market,finmb_626854199,NasdaqGM,WisdomTree Cloud Computing Fund,41.39,972660,594710,[],19.21,0.8041021,23.89 - 43.21,-0.11000061,-0.0025457211,20.52573,,39.73909,,1.26199,30.89983,30.89983,272203424.0,POSTPOST,1.0845743,,,35.54358,7.5564194,0.21259591,31.89123,11.208769,0.35146868,,15,0,America/New_York,EDT,-14400000,False,False,False,WCLD,,,,,,,,,,
Technology,technology,114,FDTX,Fidelity Disruptive Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,34.794711,,,USD,2.3056664,NGM,62.47,34.84,0.0,,Fidelity Disruptive Technology ,39.67,69.83,0.5,True,1686576600000,2,-0.05917653,1787873404.0,55.56,-0.03289795,1.2528992,1.2529,2.30567,55.56,1787860800,55.5929,55.66,55.105 - 55.66,55.105,38868,54.34,2,2,us_market,finmb_647865789,NasdaqGM,Fidelity Disruptive Technology ETF,55.42,56504,31720,[],20.7529,0.595663,34.84 - 62.47,-6.877102,-0.11008647,43.89657,0.0,38.101334,0.0,24.66408,11.44768,11.44768,268486432.0,POSTPOST,1.4590801,,,53.89662,1.6962776,0.031472802,45.497807,10.095093,0.22188087,,15,0,America/New_York,EDT,-14400000,False,False,False,FDTX,,2023-06-12,,,,,,,,
